product_name,product_price,product_price_new,product_size,product_color,pid,url,currency,new,active,date_scrapped
Commuter 5,949.0,999.0,S,Anchor Grey,50022930_0001061265,https://www.canyon.com/fr-be/outlet/urban-bikes/commuter-5/50022930.html,€,False,False,2022-01-02 01:40:25.044773
Commuter 5.0,999.0,1399.0,XS,Stealth,50000429,https://www.canyon.com/fr-be/outlet/urban-bikes/commuter-5.0/1955.html?dwvar_1955_pv_rahmenfarbe=BK,€,False,False,2022-01-02 01:40:25.044773
Pathlite 6 WMN,1119.0,1199.0,XS,Light Grey,50019007_0001060672,https://www.canyon.com/fr-be/outlet/fitness-bikes/pathlite-6-wmn/50019007.html,€,False,False,2022-01-02 01:40:25.044773
Commuter 6.0,1199.0,1699.0,XS,grey,50000444,https://www.canyon.com/fr-be/outlet/urban-bikes/commuter-6.0/1956.html?dwvar_1956_pv_rahmenfarbe=GY,€,False,False,2022-01-02 01:40:25.044773
Commuter 6 WMN,1319.0,1399.0,M,Anchor Grey,50022061_0001060775,https://www.canyon.com/fr-be/outlet/urban-bikes/commuter-6-wmn/50022061.html,€,False,False,2022-01-02 01:40:25.044773
Grand Canyon 8 WMN,1349.0,1399.0,2XS,Unicorn White,50019784_0001060874,https://www.canyon.com/fr-be/promo-velos/vtt/grand-canyon-8-wmn/50019784.html,€,False,False,2022-01-02 01:40:25.044773
Roadlite 7,1419.0,1499.0,S,Shadow Grey,50019761_0001061105,https://www.canyon.com/fr-be/outlet/fitness-bikes/roadlite-7/50019761.html,€,False,False,2022-01-02 01:40:25.044773
Pathlite 7,1549.0,1599.0,2XL,Shadow Grey,50024554_0001060133,https://www.canyon.com/fr-be/outlet/fitness-bikes/pathlite-7/50024554.html,€,False,False,2022-01-02 01:40:25.044773
Commuter 7 WMN,1599.0,1699.0,S,Champagne,50023049_0001060885,https://www.canyon.com/fr-be/outlet/urban-bikes/commuter-7-wmn/50023049.html,€,False,False,2022-01-02 01:40:25.044773
Grand Canyon:ON 7,2849.0,2899.0,M,Positive Red,50024653_0001061059,https://www.canyon.com/fr-be/promo-velos/electriques/grand-canyon-on-7/50024653.html,€,False,False,2022-01-02 01:40:25.044773
Grand Canyon:ON 7,2849.0,2899.0,L,Flash Black,50026578_0001061152,https://www.canyon.com/fr-be/promo-velos/electriques/grand-canyon-on-7/50026578.html,€,False,False,2022-01-02 01:40:25.044773
Commuter:ON 7,3049.0,3299.0,L,Dark Navy,50022901_0001061078,https://www.canyon.com/fr-be/outlet/urban-bikes/commuter-on-7/50022901.html,€,False,False,2022-01-02 01:40:25.044773
Commuter:ON 7,3149.0,3299.0,XL,Dark Navy,50022081_0001061184,https://www.canyon.com/fr-be/outlet/urban-bikes/commuter-on-7/50022081.html,€,False,False,2022-01-02 01:40:25.044773
Commuter:ON 7 WMN,3149.0,3299.0,M,Champagne,50023475_0001060271,https://www.canyon.com/fr-be/outlet/urban-bikes/commuter-on-7-wmn/50023475.html,€,False,False,2022-01-02 01:40:25.044773
Commuter:ON 7 WMN,3149.0,3299.0,S,Champagne,50023141_0001060635,https://www.canyon.com/fr-be/outlet/urban-bikes/commuter-on-7-wmn/50023141.html,€,False,False,2022-01-02 01:40:25.044773
Commuter:ON 7,3149.0,3299.0,L,Champagne,50024790_0001061178,https://www.canyon.com/fr-be/outlet/urban-bikes/commuter-on-7/50024790.html,€,False,False,2022-01-02 01:40:25.044773
Roadlite:ON 7,3149.0,3399.0,M,Light Grey,50023722_0001060111,https://www.canyon.com/fr-be/outlet/fitness-bikes/roadlite-on-7/50023722.html,€,False,False,2022-01-02 01:40:25.044773
Precede:ON CF 8 ST,3749.0,4299.0,S,Champagne,50023052_0001060632,https://www.canyon.com/fr-be/outlet/urban-bikes/precede-on-cf-8-st/50023052.html,€,False,False,2022-01-02 01:40:25.044773
Precede:ON CF 8,3749.0,4299.0,L,Anchor Grey,50019446_0001060958,https://www.canyon.com/fr-be/outlet/urban-bikes/precede-on-cf-8/50019446.html,€,False,False,2022-01-02 01:40:25.044773
Precede:ON CF 8 ST,3899.0,4299.0,M,Anchor Grey,50019423_0001060767,https://www.canyon.com/fr-be/outlet/urban-bikes/precede-on-cf-8-st/50019423.html,€,False,False,2022-01-02 01:40:25.044773
Precede:ON CF 8 ST,3899.0,4299.0,L,Champagne,50022927_0001056718,https://www.canyon.com/fr-be/outlet/urban-bikes/precede-on-cf-8-st/50022927.html,€,False,False,2022-01-02 01:40:25.044773
Endurace CF SL Disc 8.0 RCC,3999.0,4199.0,XL,Stealth,50006683,https://www.canyon.com/fr-be/promo-velos/route/endurace-cf-sl-disc-8.0-rcc/2485.html?dwvar_2485_pv_rahmenfarbe=BK,€,False,False,2022-01-02 01:40:25.044773
Neuron:ON 9,4149.0,4399.0,S,Transistor Black,50023038_0001061169,https://www.canyon.com/fr-be/promo-velos/electriques/neuron-on-9/50023038.html,€,False,False,2022-01-02 01:40:25.044773
Spectral 29 CF 8,4199.0,4299.0,XL,Exhaust Black,50019575_0001061089,https://www.canyon.com/fr-be/promo-velos/vtt/spectral-29-cf-8/50019575.html,€,False,False,2022-01-02 01:40:25.044773
Precede:ON CF 9 ST,4349.0,4999.0,S,Champagne,50023563_0001059427,https://www.canyon.com/fr-be/outlet/urban-bikes/precede-on-cf-9-st/50023563.html,€,False,False,2022-01-02 01:40:25.044773
Precede:ON CF 9 ST,4349.0,4999.0,M,Anchor Grey,50024608_0001060863,https://www.canyon.com/fr-be/outlet/urban-bikes/precede-on-cf-9-st/50024608.html,€,False,False,2022-01-02 01:40:25.044773
Grizl CF SLX 8 1by,4349.0,4599.0,XL,Kale Smash,50029623_0001060380,https://www.canyon.com/fr-be/promo-velos/gravel/grizl-cf-slx-8-1by/50029623.html,€,False,False,2022-01-02 01:40:25.044773
Precede:ON CF 9,4349.0,4999.0,L,Champagne,50024629_0001060629,https://www.canyon.com/fr-be/outlet/urban-bikes/precede-on-cf-9/50024629.html,€,False,False,2022-01-02 01:40:25.044773
Precede:ON CF 9 ST,4349.0,4999.0,L,Anchor Grey,50023456_0001059342,https://www.canyon.com/fr-be/outlet/urban-bikes/precede-on-cf-9-st/50023456.html,€,False,False,2022-01-02 01:40:25.044773
Precede:ON CF 9 ST,4349.0,4999.0,XS,Anchor Grey,50024749_0001060595,https://www.canyon.com/fr-be/outlet/urban-bikes/precede-on-cf-9-st/50024749.html,€,False,False,2022-01-02 01:40:25.044773
Precede:ON CF 9 ST,4499.0,4999.0,S,Anchor Grey,50024540_0001058729,https://www.canyon.com/fr-be/outlet/urban-bikes/precede-on-cf-9-st/50024540.html,€,False,False,2022-01-02 01:40:25.044773
Precede:ON CF 9,4499.0,4999.0,M,Champagne,50024771_0001059165,https://www.canyon.com/fr-be/outlet/urban-bikes/precede-on-cf-9/50024771.html,€,False,False,2022-01-02 01:40:25.044773
Precede:ON CF 9 ST,4499.0,4999.0,M,Champagne,50023779_0001060568,https://www.canyon.com/fr-be/outlet/urban-bikes/precede-on-cf-9-st/50023779.html,€,False,False,2022-01-02 01:40:25.044773
Grail:ON CF 7,4599.0,4999.0,L,Discovery Blue,50024576_0001060661,https://www.canyon.com/fr-be/promo-velos/electriques/grail-on-cf-7/50024576.html,€,False,False,2022-01-02 01:40:25.044773
Grail:ON CF 7,4599.0,4999.0,2XS,Discovery Blue,50022162_0001060504,https://www.canyon.com/fr-be/promo-velos/electriques/grail-on-cf-7/50022162.html,€,False,False,2022-01-02 01:40:25.044773
Grail:ON CF 7 WMN,4649.0,4999.0,XS,Rosewood Red,50019275_0001060852,https://www.canyon.com/fr-be/promo-velos/electriques/grail-on-cf-7-wmn/50019275.html,€,False,False,2022-01-02 01:40:25.044773
Spectral 29 CF 9,4799.0,5199.0,M,Exhaust Black,50022213_0001060825,https://www.canyon.com/fr-be/promo-velos/vtt/spectral-29-cf-9/50022213.html,€,False,False,2022-01-02 01:40:25.044773
Speedmax CF SLX 8.0,4799.0,5799.0,S,pearl city black,50006660,https://www.canyon.com/fr-be/promo-velos/route/speedmax-cf-slx-8.0/2423.html?dwvar_2423_pv_rahmenfarbe=BK%2FGY,€,False,False,2022-01-02 01:40:25.044773
Grizl CF SLX 8 eTap Suspension,4899.0,4999.0,L,Grape Explosion,50029830_0001061026,https://www.canyon.com/fr-be/promo-velos/gravel/grizl-cf-slx-8-etap-suspension/50029830.html,€,False,False,2022-01-02 01:40:25.044773
Speedmax CF 7 Disc eTap,4899.0,4999.0,S,Off White,50029695_0001061037,https://www.canyon.com/fr-be/promo-velos/route/speedmax-cf-7-disc-etap/50029695.html,€,False,False,2022-01-02 01:40:25.044773
Sender CFR,4999.0,5799.0,L,CFR Team,50023755_0001060902,https://www.canyon.com/fr-be/promo-velos/vtt/sender-cfr/50023755.html,€,False,False,2022-01-02 01:40:25.044773
Sender CFR,4999.0,5799.0,S,CFR Team,50019363_0001060998,https://www.canyon.com/fr-be/promo-velos/vtt/sender-cfr/50019363.html,€,False,False,2022-01-02 01:40:25.044773
Spectral:ON CF 8.0,5199.0,5599.0,XL,Shades of Purple,50005681,https://www.canyon.com/fr-be/velo-electrique/vtt-electrique/spectral-on/spectral-on-cf-8.0/2261.html?dwvar_2261_pv_rahmenfarbe=VT%2FBK,€,False,False,2022-01-02 01:40:25.044773
Sender CFR,5199.0,5799.0,XL,CFR Team,50024589_0001060861,https://www.canyon.com/fr-be/promo-velos/vtt/sender-cfr/50024589.html,€,False,False,2022-01-02 01:40:25.044773
Speedmax CF 8 DISC Di2,5649.0,5799.0,XL,Non Mint,50024807_0001059494,https://www.canyon.com/fr-be/promo-velos/route/speedmax-cf-8-disc-di2/50024807.html,€,False,False,2022-01-02 01:40:25.044773
Grail:ON CF 8 eTap,5699.0,6199.0,XL,Discovery Blue,50029628_0001059973,https://www.canyon.com/fr-be/promo-velos/electriques/grail-on-cf-8-etap/50029628.html,€,False,False,2022-01-02 01:40:25.044773
Speedmax CF 8 WMN Disc Di2,5699.0,5799.0,M,Light Lobster,50029873_0001061118,https://www.canyon.com/fr-be/promo-velos/route/speedmax-cf-8-wmn-disc-di2/50029873.html,€,False,False,2022-01-02 01:40:25.044773
Spectral:ON CF 9.0,5949.0,6999.0,XL,Shades of Shades,50019545_0001061179,https://www.canyon.com/fr-be/promo-velos/electriques/spectral-on-cf-9.0/50019545.html,€,False,False,2022-01-02 01:40:25.044773
Speedmax WMN CF SLX 8.0 SL,5999.0,6899.0,multi,waikiki pink,50001054,https://www.canyon.com/fr-be/promo-velos/route/speedmax-wmn-cf-slx-8.0-sl/2113.html?dwvar_2113_pv_rahmenfarbe=BK%2FRD,€,False,False,2022-01-02 01:40:25.044773
Speedmax CF SLX 8.0 SL,5999.0,6899.0,S,pearl city black,50001298,https://www.canyon.com/fr-be/promo-velos/route/speedmax-cf-slx-8.0-sl/2143.html?dwvar_2143_pv_rahmenfarbe=BK%2FGY,€,False,False,2022-01-02 01:40:25.044773
Speedmax CF SLX 9.0 TT,8499.0,9499.0,multi,half blue,50001316,https://www.canyon.com/fr-be/promo-velos/route/speedmax-cf-slx-9.0-tt/2146.html?dwvar_2146_pv_rahmenfarbe=BK%2FBU,€,False,False,2022-01-02 01:40:25.044773
Inflite CF SLX Disc Frameset,1499.0,1999.0,2XS,lightning yellow,153879,https://www.canyon.com/fr-be/velos-de-route/velos-cyclo-cross/inflite/cf-slx/inflite-cf-slx-disc-frameset/1661.html?dwvar_1661_pv_rahmenfarbe=YE,€,False,False,2022-01-02 01:40:25.044773
Pathlite:ON 9.0,4849.0,4999.0,L,Tundra Green,50019004_0001060639,https://www.canyon.com/fr-be/outlet/fitness-bikes/pathlite-on-9.0/50019004.html,€,False,False,2022-01-02 05:00:07.923856
Grizl CF SLX 8 eTap Suspension,4899.0,4999.0,L,Grape Explosion,50029830_0001061026,https://www.canyon.com/fr-be/promo-velos/gravel/grizl-cf-slx-8-etap-suspension/50029830.html,€,False,False,2022-01-02 05:00:07.923856
Speedmax CF 7 Disc eTap,4899.0,4999.0,S,Off White,50029695_0001061037,https://www.canyon.com/fr-be/promo-velos/route/speedmax-cf-7-disc-etap/50029695.html,€,False,False,2022-01-02 05:00:07.923856
Sender CFR,4999.0,5799.0,L,CFR Team,50023755_0001060902,https://www.canyon.com/fr-be/promo-velos/vtt/sender-cfr/50023755.html,€,False,False,2022-01-02 05:00:07.923856
Sender CFR,4999.0,5799.0,S,CFR Team,50019363_0001060998,https://www.canyon.com/fr-be/promo-velos/vtt/sender-cfr/50019363.html,€,False,False,2022-01-02 05:00:07.923856
Spectral:ON CF 8.0,5199.0,5599.0,XL,Shades of Purple,50005681,https://www.canyon.com/fr-be/velo-electrique/vtt-electrique/spectral-on/spectral-on-cf-8.0/2261.html?dwvar_2261_pv_rahmenfarbe=VT%2FBK,€,False,False,2022-01-02 05:00:07.923856
Sender CFR,5199.0,5799.0,XL,CFR Team,50024589_0001060861,https://www.canyon.com/fr-be/promo-velos/vtt/sender-cfr/50024589.html,€,False,False,2022-01-02 05:00:07.923856
Speedmax CF 8 DISC Di2,5649.0,5799.0,XL,Non Mint,50024807_0001059494,https://www.canyon.com/fr-be/promo-velos/route/speedmax-cf-8-disc-di2/50024807.html,€,False,False,2022-01-02 05:00:07.923856
Grail:ON CF 8 eTap,5699.0,6199.0,XL,Discovery Blue,50029628_0001059973,https://www.canyon.com/fr-be/promo-velos/electriques/grail-on-cf-8-etap/50029628.html,€,False,False,2022-01-02 05:00:07.923856
Speedmax CF 8 WMN Disc Di2,5699.0,5799.0,M,Light Lobster,50029873_0001061118,https://www.canyon.com/fr-be/promo-velos/route/speedmax-cf-8-wmn-disc-di2/50029873.html,€,False,False,2022-01-02 05:00:07.923856
Spectral:ON CF 9.0,5949.0,6999.0,XL,Shades of Shades,50019545_0001061179,https://www.canyon.com/fr-be/promo-velos/electriques/spectral-on-cf-9.0/50019545.html,€,False,False,2022-01-02 05:00:07.923856
Speedmax WMN CF SLX 8.0 SL,5999.0,6899.0,multi,waikiki pink,50001054,https://www.canyon.com/fr-be/promo-velos/route/speedmax-wmn-cf-slx-8.0-sl/2113.html?dwvar_2113_pv_rahmenfarbe=BK%2FRD,€,False,False,2022-01-02 05:00:07.923856
Speedmax CF SLX 8.0 SL,5999.0,6899.0,S,pearl city black,50001298,https://www.canyon.com/fr-be/promo-velos/route/speedmax-cf-slx-8.0-sl/2143.html?dwvar_2143_pv_rahmenfarbe=BK%2FGY,€,False,False,2022-01-02 05:00:07.923856
Spectral 29 CFR,6299.0,6499.0,L,Ag 47,50029798_0001060884,https://www.canyon.com/fr-be/promo-velos/vtt/spectral-29-cfr/50029798.html,€,False,False,2022-01-02 05:00:07.923856
Speedmax CF SLX 9.0 SL,6499.0,8899.0,S,pearl city black,50009220_0001060323,https://www.canyon.com/fr-be/promo-velos/route/speedmax-cf-slx-9.0-sl/50009220.html,€,False,False,2022-01-02 05:00:07.923856
Speedmax CF SLX 9.0 SL,6999.0,8899.0,multi,pearl city black,50001307,https://www.canyon.com/fr-be/promo-velos/route/speedmax-cf-slx-9.0-sl/2144.html?dwvar_2144_pv_rahmenfarbe=BK%2FBU,€,False,False,2022-01-02 05:00:07.923856
Speedmax CF SLX 9.0 LTD,7999.0,9899.0,multi,pearl city black,50001310,https://www.canyon.com/fr-be/promo-velos/route/speedmax-cf-slx-9.0-ltd/2145.html?dwvar_2145_pv_rahmenfarbe=BK%2FGY,€,False,False,2022-01-02 05:00:07.923856
Speedmax CF SLX 9.0 TT,8499.0,9499.0,multi,half blue,50001316,https://www.canyon.com/fr-be/promo-velos/route/speedmax-cf-slx-9.0-tt/2146.html?dwvar_2146_pv_rahmenfarbe=BK%2FBU,€,False,False,2022-01-02 05:00:07.923856
Inflite CF SLX Disc Frameset,1499.0,1999.0,2XS,lightning yellow,153879,https://www.canyon.com/fr-be/velos-de-route/velos-cyclo-cross/inflite/cf-slx/inflite-cf-slx-disc-frameset/1661.html?dwvar_1661_pv_rahmenfarbe=YE,€,False,False,2022-01-02 05:00:07.923856
Grand Canyon:ON 7,2849.0,2899.0,L,Flash Black,50026578_0001061152,https://www.canyon.com/fr-be/promo-velos/electriques/grand-canyon-on-7/50026578.html,€,False,False,2022-01-03 05:00:11.612429
Grand Canyon:ON 7,2849.0,2899.0,M,Positive Red,50024653_0001061059,https://www.canyon.com/fr-be/promo-velos/electriques/grand-canyon-on-7/50024653.html,€,False,False,2022-01-03 05:00:11.612429
Roadlite:ON 7,3149.0,3399.0,M,Light Grey,50023722_0001060111,https://www.canyon.com/fr-be/outlet/fitness-bikes/roadlite-on-7/50023722.html,€,False,False,2022-01-03 05:00:11.612429
Commuter:ON 7,3149.0,3299.0,L,Champagne,50024790_0001061178,https://www.canyon.com/fr-be/outlet/urban-bikes/commuter-on-7/50024790.html,€,False,False,2022-01-03 05:00:11.612429
Commuter:ON 7,3149.0,3299.0,XL,Dark Navy,50022081_0001061184,https://www.canyon.com/fr-be/outlet/urban-bikes/commuter-on-7/50022081.html,€,False,False,2022-01-03 05:00:11.612429
Commuter:ON 7,3149.0,3299.0,L,Dark Navy,50022901_0001061174,https://www.canyon.com/fr-be/outlet/urban-bikes/commuter-on-7/50022901.html,€,False,False,2022-01-03 05:00:11.612429
Commuter:ON 7 WMN,3149.0,3299.0,M,Champagne,50023475_0001060773,https://www.canyon.com/fr-be/outlet/urban-bikes/commuter-on-7-wmn/50023475.html,€,False,False,2022-01-03 05:00:11.612429
Commuter:ON 7 WMN,3149.0,3299.0,S,Champagne,50023141_0001060635,https://www.canyon.com/fr-be/outlet/urban-bikes/commuter-on-7-wmn/50023141.html,€,False,False,2022-01-03 05:00:11.612429
Precede:ON CF 8,3749.0,4299.0,L,Anchor Grey,50019446_0001060958,https://www.canyon.com/fr-be/outlet/urban-bikes/precede-on-cf-8/50019446.html,€,False,False,2022-01-03 05:00:11.612429
Precede:ON CF 8 ST,3749.0,4299.0,S,Champagne,50023052_0001060632,https://www.canyon.com/fr-be/outlet/urban-bikes/precede-on-cf-8-st/50023052.html,€,False,False,2022-01-03 05:00:11.612429
Precede:ON CF 8 ST,3899.0,4299.0,L,Champagne,50022927_0001056718,https://www.canyon.com/fr-be/outlet/urban-bikes/precede-on-cf-8-st/50022927.html,€,False,False,2022-01-03 05:00:11.612429
Precede:ON CF 8 ST,3899.0,4299.0,M,Anchor Grey,50019423_0001060767,https://www.canyon.com/fr-be/outlet/urban-bikes/precede-on-cf-8-st/50019423.html,€,False,False,2022-01-03 05:00:11.612429
Precede:ON CF 9 ST,4349.0,4999.0,XS,Anchor Grey,50024749_0001060595,https://www.canyon.com/fr-be/outlet/urban-bikes/precede-on-cf-9-st/50024749.html,€,False,False,2022-01-03 05:00:11.612429
Grizl CF SLX 8 1by,4349.0,4599.0,XL,Kale Smash,50029623_0001060380,https://www.canyon.com/fr-be/promo-velos/gravel/grizl-cf-slx-8-1by/50029623.html,€,False,False,2022-01-03 05:00:11.612429
Precede:ON CF 9 ST,4349.0,4999.0,M,Anchor Grey,50024608_0001060863,https://www.canyon.com/fr-be/outlet/urban-bikes/precede-on-cf-9-st/50024608.html,€,False,False,2022-01-03 05:00:11.612429
Precede:ON CF 9 ST,4349.0,4999.0,S,Champagne,50023563_0001060637,https://www.canyon.com/fr-be/outlet/urban-bikes/precede-on-cf-9-st/50023563.html,€,False,False,2022-01-03 05:00:11.612429
Precede:ON CF 9,4349.0,4999.0,L,Champagne,50024629_0001060629,https://www.canyon.com/fr-be/outlet/urban-bikes/precede-on-cf-9/50024629.html,€,False,False,2022-01-03 05:00:11.612429
Precede:ON CF 9 ST,4499.0,4999.0,M,Champagne,50023779_0001060568,https://www.canyon.com/fr-be/outlet/urban-bikes/precede-on-cf-9-st/50023779.html,€,False,False,2022-01-03 05:00:11.612429
Precede:ON CF 9 ST,4499.0,4999.0,S,Anchor Grey,50024540_0001058729,https://www.canyon.com/fr-be/outlet/urban-bikes/precede-on-cf-9-st/50024540.html,€,False,False,2022-01-03 05:00:11.612429
Precede:ON CF 9,4499.0,4999.0,M,Champagne,50024771_0001059165,https://www.canyon.com/fr-be/outlet/urban-bikes/precede-on-cf-9/50024771.html,€,False,False,2022-01-03 05:00:11.612429
Grail:ON CF 7,4599.0,4999.0,2XS,Discovery Blue,50022162_0001060504,https://www.canyon.com/fr-be/promo-velos/electriques/grail-on-cf-7/50022162.html,€,False,False,2022-01-03 05:00:11.612429
Grail:ON CF 7,4599.0,4999.0,L,Discovery Blue,50024576_0001060661,https://www.canyon.com/fr-be/promo-velos/electriques/grail-on-cf-7/50024576.html,€,False,False,2022-01-03 05:00:11.612429
Speedmax CF SLX 8.0,4799.0,5799.0,S,pearl city black,50006660,https://www.canyon.com/fr-be/promo-velos/route/speedmax-cf-slx-8.0/2423.html?dwvar_2423_pv_rahmenfarbe=BK%2FGY,€,False,False,2022-01-03 05:00:11.612429
Pathlite:ON 9.0,4849.0,4999.0,L,Tundra Green,50019004_0001060639,https://www.canyon.com/fr-be/outlet/fitness-bikes/pathlite-on-9.0/50019004.html,€,False,False,2022-01-03 05:00:11.612429
Grizl CF SLX 8 eTap Suspension,4899.0,4999.0,L,Grape Explosion,50029830_0001061026,https://www.canyon.com/fr-be/promo-velos/gravel/grizl-cf-slx-8-etap-suspension/50029830.html,€,False,False,2022-01-03 05:00:11.612429
Speedmax CF 7 Disc eTap,4899.0,4999.0,S,Off White,50029695_0001061037,https://www.canyon.com/fr-be/promo-velos/route/speedmax-cf-7-disc-etap/50029695.html,€,False,False,2022-01-03 05:00:11.612429
Sender CFR,4999.0,5799.0,S,CFR Team,50019363_0001060998,https://www.canyon.com/fr-be/promo-velos/vtt/sender-cfr/50019363.html,€,False,False,2022-01-03 05:00:11.612429
Sender CFR,4999.0,5799.0,L,CFR Team,50023755_0001060902,https://www.canyon.com/fr-be/promo-velos/vtt/sender-cfr/50023755.html,€,False,False,2022-01-03 05:00:11.612429
Spectral:ON CF 8.0,5199.0,5599.0,XL,Shades of Purple,50005681,https://www.canyon.com/fr-be/velo-electrique/vtt-electrique/spectral-on/spectral-on-cf-8.0/2261.html?dwvar_2261_pv_rahmenfarbe=VT%2FBK,€,False,False,2022-01-03 05:00:11.612429
Sender CFR,5199.0,5799.0,XL,CFR Team,50024589_0001060861,https://www.canyon.com/fr-be/promo-velos/vtt/sender-cfr/50024589.html,€,False,False,2022-01-03 05:00:11.612429
Speedmax CF 8 DISC Di2,5649.0,5799.0,XL,Non Mint,50024807_0001059494,https://www.canyon.com/fr-be/promo-velos/route/speedmax-cf-8-disc-di2/50024807.html,€,False,False,2022-01-03 05:00:11.612429
Speedmax CF 8 WMN Disc Di2,5699.0,5799.0,M,Light Lobster,50029873_0001061118,https://www.canyon.com/fr-be/promo-velos/route/speedmax-cf-8-wmn-disc-di2/50029873.html,€,False,False,2022-01-03 05:00:11.612429
Grail:ON CF 8 eTap,5699.0,6199.0,XL,Discovery Blue,50029628_0001059973,https://www.canyon.com/fr-be/promo-velos/electriques/grail-on-cf-8-etap/50029628.html,€,False,False,2022-01-03 05:00:11.612429
Spectral:ON CF 9.0,5949.0,6999.0,XL,Shades of Shades,50019545_0001061179,https://www.canyon.com/fr-be/promo-velos/electriques/spectral-on-cf-9.0/50019545.html,€,False,False,2022-01-03 05:00:11.612429
Speedmax CF SLX 8.0 SL,5999.0,6899.0,S,pearl city black,50001298,https://www.canyon.com/fr-be/promo-velos/route/speedmax-cf-slx-8.0-sl/2143.html?dwvar_2143_pv_rahmenfarbe=BK%2FGY,€,False,False,2022-01-03 05:00:11.612429
Speedmax WMN CF SLX 8.0 SL,5999.0,6899.0,multi,waikiki pink,50001054,https://www.canyon.com/fr-be/promo-velos/route/speedmax-wmn-cf-slx-8.0-sl/2113.html?dwvar_2113_pv_rahmenfarbe=BK%2FRD,€,False,False,2022-01-03 05:00:11.612429
Spectral 29 CFR,6299.0,6499.0,L,Ag 47,50029798_0001060884,https://www.canyon.com/fr-be/promo-velos/vtt/spectral-29-cfr/50029798.html,€,False,False,2022-01-03 05:00:11.612429
Speedmax CF SLX 9.0 SL,6499.0,8899.0,S,pearl city black,50009220_0001060323,https://www.canyon.com/fr-be/promo-velos/route/speedmax-cf-slx-9.0-sl/50009220.html,€,False,False,2022-01-03 05:00:11.612429
Speedmax CF SLX 9.0 SL,6999.0,8899.0,multi,pearl city black,50001305,https://www.canyon.com/fr-be/promo-velos/route/speedmax-cf-slx-9.0-sl/2144.html?dwvar_2144_pv_rahmenfarbe=BK%2FGY,€,False,False,2022-01-03 05:00:11.612429
Speedmax CF SLX 9.0 LTD,7999.0,9899.0,multi,pearl city black,50001310,https://www.canyon.com/fr-be/promo-velos/route/speedmax-cf-slx-9.0-ltd/2145.html?dwvar_2145_pv_rahmenfarbe=BK%2FGY,€,False,False,2022-01-03 05:00:11.612429
Speedmax CF SLX 9.0 TT,8499.0,9499.0,multi,half blue,50001316,https://www.canyon.com/fr-be/promo-velos/route/speedmax-cf-slx-9.0-tt/2146.html?dwvar_2146_pv_rahmenfarbe=BK%2FBU,€,False,False,2022-01-03 05:00:11.612429
Inflite CF SLX Disc Frameset,1499.0,1999.0,2XS,lightning yellow,153879,https://www.canyon.com/fr-be/velos-de-route/velos-cyclo-cross/inflite/cf-slx/inflite-cf-slx-disc-frameset/1661.html?dwvar_1661_pv_rahmenfarbe=YE,€,False,False,2022-01-03 05:00:11.612429
Commuter Sport 5.0,799.0,1099.0,XS,Stealth,50000705,https://www.canyon.com/fr-be/outlet/urban-bikes/commuter-sport-5.0/1959.html?dwvar_1959_pv_rahmenfarbe=BK,€,False,True,2022-01-02 01:40:25.044773
Roadlite 5,829.0,899.0,2XL,Light Grey - Mint,50019486_0001060994,https://www.canyon.com/fr-be/outlet/fitness-bikes/roadlite-5/50019486.html,€,False,True,2022-01-02 01:40:25.044773
Commuter 4.0,849.0,1099.0,XS,Stealth,50018590_0001061130,https://www.canyon.com/fr-be/outlet/urban-bikes/commuter-4.0/50018590.html,€,False,True,2022-01-02 01:40:25.044773
Commuter 4.0,899.0,1099.0,XS,Stealth,50000419,https://www.canyon.com/fr-be/outlet/urban-bikes/commuter-4.0/1954.html?dwvar_1954_pv_rahmenfarbe=BK,€,False,True,2022-01-02 01:40:25.044773
Roadlite CF 8,1899.0,1999.0,XL,Light Grey - Mint,50022154_0001060193,https://www.canyon.com/fr-be/outlet/fitness-bikes/roadlite-cf-8/50022154.html,€,False,True,2022-01-02 01:40:25.044773
Commuter 8.0,2199.0,2399.0,M,grey,50013548_0001060714,https://www.canyon.com/fr-be/outlet/urban-bikes/commuter-8.0/50013548.html,€,False,True,2022-01-02 01:40:25.044773
Roadlite:ON AL 7.0,2249.0,2699.0,XL,pace grey,50013965_0001060407,https://www.canyon.com/fr-be/outlet/fitness-bikes/roadlite-on-al-7.0/50013965.html,€,False,True,2022-01-02 01:40:25.044773
Pathlite:ON 4,2449.0,2499.0,L,Lake Blue,50029631_0001060018,https://www.canyon.com/fr-be/outlet/fitness-bikes/pathlite-on-4/50029631.html,€,False,True,2022-01-02 01:40:25.044773
Roadlite:ON 6,2649.0,2799.0,XS,Shadow Grey,50024617_0001059845,https://www.canyon.com/fr-be/outlet/fitness-bikes/roadlite-on-6/50024617.html,€,False,True,2022-01-02 01:40:25.044773
Pathlite:ON 5,2649.0,2699.0,XL,Lake Blue,50029891_0001061155,https://www.canyon.com/fr-be/outlet/fitness-bikes/pathlite-on-5/50029891.html,€,False,True,2022-01-02 01:40:25.044773
Roadlite:ON AL 8.0,2749.0,3299.0,XS,Stealth,50004420,https://www.canyon.com/fr-be/outlet/fitness-bikes/roadlite-on-al-8.0/2294.html?dwvar_2294_pv_rahmenfarbe=BK,€,False,True,2022-01-02 01:40:25.044773
